3089, 9541921, 29474993969, 91048256370241
3090, 9548100, 29503629000, 91166213610000
3091, 9554281, 29532282571, 91284285426961
3092, 9560464, 29560954688, 91402471895296
3093, 9566649, 29589645357, 91520773089201
3094, 9572836, 29618354584, 91639189082896
3095, 9579025, 29647082375, 91757719950625
3096, 9585216, 29675828736, 91876365766656
3097, 9591409, 29704593673, 91995126605281
3098, 9597604, 29733377192, 92114002540816
3099, 9603801, 29762179299, 92232993647601
3100, 9610000, 29791000000, 92352100000000
3101, 9616201, 29819839301, 92471321672401
3102, 9622404, 29848697208, 92590658739216
3103, 9628609, 29877573727, 92710111274881
3104, 9634816, 29906468864, 92829679353856
3105, 9641025, 29935382625, 92949363050625
3106, 9647236, 29964315016, 93069162439696
3107, 9653449, 29993266043, 93189077595601
3108, 9659664, 30022235712, 93309108592896
3109, 9665881, 30051224029, 93429255506161
3110, 9672100, 30080231000, 93549518410000
3111, 9678321, 30109256631, 93669897379041
3112, 9684544, 30138300928, 93790392487936
3113, 9690769, 30167363897, 93911003811361
3114, 9696996, 30196445544, 94031731424016
3115, 9703225, 30225545875, 94152575400625
3116, 9709456, 30254664896, 94273535815936
3117, 9715689, 30283802613, 94394612744721
3118, 9721924, 30312959032, 94515806261776
3119, 9728161, 30342134159, 94637116441921
3120, 9734400, 30371328000, 94758543360000
3121, 9740641, 30400540561, 94880087090881
3122, 9746884, 30429771848, 95001747709456
3123, 9753129, 30459021867, 95123525290641
3124, 9759376, 30488290624, 95245419909376
3125, 9765625, 30517578125, 95367431640625
3126, 9771876, 30546884376, 95489560559376
3127, 9778129, 30576209383, 95611806740641
3128, 9784384, 30605553152, 95734170259456
3129, 9790641, 30634915689, 95856651190881
3130, 9796900, 30664297000, 95979249610000
3131, 9803161, 30693697091, 96101965591921
3132, 9809424, 30723115968, 96224799211776
3133, 9815689, 30752553637, 96347750544721
3134, 9821956, 30782010104, 96470819665936
3135, 9828225, 30811485375, 96594006650625
3136, 9834496, 30840979456, 96717311574016
3137, 9840769, 30870492353, 96840734511361
3138, 9847044, 30900024072, 96964275537936
3139, 9853321, 30929574619, 97087934729041
3140, 9859600, 30959144000, 97211712160000
3141, 9865881, 30988732221, 97335607906161
3142, 9872164, 31018339288, 97459622042896
3143, 9878449, 31047965207, 97583754645601
3144, 9884736, 31077609984, 97708005789696
3145, 9891025, 31107273625, 97832375550625
3146, 9897316, 31136956136, 97956864003856
3147, 9903609, 31166657523, 98081471224881
3148, 9909904, 31196377792, 98206197289216
3149, 9916201, 31226116949, 98331042272401
3150, 9922500, 31255875000, 98456006250000
3151, 9928801, 31285651951, 98581089297601
3152, 9935104, 31315447808, 98706291490816
3153, 9941409, 31345262577, 98831612905281
3154, 9947716, 31375096264, 98957053616656
3155, 9954025, 31404948875, 99082613700625
3156, 9960336, 31434820416, 99208293232896
3157, 9966649, 31464710893, 99334092289201
3158, 9972964, 31494620312, 99460010945296
3159, 9979281, 31524548679, 99586049276961
3160, 9985600, 31554496000, 99712207360000
3161, 9991921, 31584462281, 99838485270241
3162, 9998244, 31614447528, 99964883083536
3163, 10004569, 31644451747, 100091400875761
3164, 10010896, 31674474944, 100218038722816
3165, 10017225, 31704517125, 100344796700625
3166, 10023556, 31734578296, 100471674885136
3167, 10029889, 31764658463, 100598673352321
3168, 10036224, 31794757632, 100725792178176
3169, 10042561, 31824875809, 100853031438721
3170, 10048900, 31855013000, 100980391210000
3171, 10055241, 31885169211, 101107871568081
3172, 10061584, 31915344448, 101235472589056
3173, 10067929, 31945538717, 101363194349041
3174, 10074276, 31975752024, 101491036924176
3175, 10080625, 32005984375, 101619000390625
3176, 10086976, 32036235776, 101747084824576
3177, 10093329, 32066506233, 101875290302241
3178, 10099684, 32096795752, 102003616899856
3179, 10106041, 32127104339, 102132064693681
3180, 10112400, 32157432000, 102260633760000
3181, 10118761, 32187778741, 102389324175121
3182, 10125124, 32218144568, 102518136015376
3183, 10131489, 32248529487, 102647069357121
3184, 10137856, 32278933504, 102776124276736
3185, 10144225, 32309356625, 102905300850625
3186, 10150596, 32339798856, 103034599155216
3187, 10156969, 32370260203, 103164019266961
3188, 10163344, 32400740672, 103293561262336
3189, 10169721, 32431240269, 103423225217841
3190, 10176100, 32461759000, 103553011210000
3191, 10182481, 32492296871, 103682919315361
3192, 10188864, 32522853888, 103812949610496
3193, 10195249, 32553430057, 103943102172001
3194, 10201636, 32584025384, 104073377076496
3195, 10208025, 32614639875, 104203774400625
3196, 10214416, 32645273536, 104334294221056
3197, 10220809, 32675926373, 104464936614481
3198, 10227204, 32706598392, 104595701657616
3199, 10233601, 32737289599, 104726589427201
3200, 10240000, 32768000000, 104857600000000
3201, 10246401, 32798729601, 104988733452801
3202, 10252804, 32829478408, 105119989862416
3203, 10259209, 32860246427, 105251369305681
3204, 10265616, 32891033664, 105382871859456
3205, 10272025, 32921840125, 105514497600625
3206, 10278436, 32952665816, 105646246606096
3207, 10284849, 32983510743, 105778118952801
3208, 10291264, 33014374912, 105910114717696
3209, 10297681, 33045258329, 106042233977761
3210, 10304100, 33076161000, 106174476810000
3211, 10310521, 33107082931, 106306843291441
3212, 10316944, 33138024128, 106439333499136
3213, 10323369, 33168984597, 106571947510161
3214, 10329796, 33199964344, 106704685401616
3215, 10336225, 33230963375, 106837547250625
3216, 10342656, 33261981696, 106970533134336
3217, 10349089, 33293019313, 107103643129921
3218, 10355524, 33324076232, 107236877314576
3219, 10361961, 33355152459, 107370235765521
3220, 10368400, 33386248000, 107503718560000
3221, 10374841, 33417362861, 107637325775281
3222, 10381284, 33448497048, 107771057488656
3223, 10387729, 33479650567, 107904913777441
3224, 10394176, 33510823424, 108038894718976
3225, 10400625, 33542015625, 108173000390625
3226, 10407076, 33573227176, 108307230869776
3227, 10413529, 33604458083, 108441586233841
3228, 10419984, 33635708352, 108576066560256
3229, 10426441, 33666977989, 108710671926481
3230, 10432900, 33698267000, 108845402410000
3231, 10439361, 33729575391, 108980258088321
3232, 10445824, 33760903168, 109115239038976
3233, 10452289, 33792250337, 109250345339521
3234, 10458756, 33823616904, 109385577067536
3235, 10465225, 33855002875, 109520934300625
3236, 10471696, 33886408256, 109656417116416
3237, 10478169, 33917833053, 109792025592561
3238, 10484644, 33949277272, 109927759806736
3239, 10491121, 33980740919, 110063619836641
3240, 10497600, 34012224000, 110199605760000
3241, 10504081, 34043726521, 110335717654561
3242, 10510564, 34075248488, 110471955598096
3243, 10517049, 34106789907, 110608319668401
3244, 10523536, 34138350784, 110744809943296
3245, 10530025, 34169931125, 110881426500625
3246, 10536516, 34201530936, 111018169418256
3247, 10543009, 34233150223, 111155038774081
3248, 10549504, 34264788992, 111292034646016
3249, 10556001, 34296447249, 111429157112001
3250, 10562500, 34328125000, 111566406250000
3251, 10569001, 34359822251, 111703782138001
3252, 10575504, 34391539008, 111841284854016
3253, 10582009, 34423275277, 111978914476081
3254, 10588516, 34455031064, 112116671082256
3255, 10595025, 34486806375, 112254554750625
3256, 10601536, 34518601216, 112392565559296
3257, 10608049, 34550415593, 112530703586401
3258, 10614564, 34582249512, 112668968910096
3259, 10621081, 34614102979, 112807361608561
3260, 10627600, 34645976000, 112945881760000
3261, 10634121, 34677868581, 113084529442641
3262, 10640644, 34709780728, 113223304734736
3263, 10647169, 34741712447, 113362207714561
3264, 10653696, 34773663744, 113501238460416
3265, 10660225, 34805634625, 113640397050625
3266, 10666756, 34837625096, 113779683563536
3267, 10673289, 34869635163, 113919098077521
3268, 10679824, 34901664832, 114058640670976
3269, 10686361, 34933714109, 114198311422321
3270, 10692900, 34965783000, 114338110410000
3271, 10699441, 34997871511, 114478037712481
3272, 10705984, 35029979648, 114618093408256
3273, 10712529, 35062107417, 114758277575841
3274, 10719076, 35094254824, 114898590293776
3275, 10725625, 35126421875, 115039031640625
3276, 10732176, 35158608576, 115179601694976
3277, 10738729, 35190814933, 115320300535441
3278, 10745284, 35223040952, 115461128240656
3279, 10751841, 35255286639, 115602084889281
3280, 10758400, 35287552000, 115743170560000
3281, 10764961, 35319837041, 115884385331521
3282, 10771524, 35352141768, 116025729282576
3283, 10778089, 35384466187, 116167202491921
3284, 10784656, 35416810304, 116308805038336
3285, 10791225, 35449174125, 116450537000625
3286, 10797796, 35481557656, 116592398457616
3287, 10804369, 35513960903, 116734389488161
3288, 10810944, 35546383872, 116876510171136
3289, 10817521, 35578826569, 117018760585441
3290, 10824100, 35611289000, 117161140810000
3291, 10830681, 35643771171, 117303650923761
3292, 10837264, 35676273088, 117446291005696
3293, 10843849, 35708794757, 117589061134801
3294, 10850436, 35741336184, 117731961390096
3295, 10857025, 35773897375, 117874991850625
3296, 10863616, 35806478336, 118018152595456
3297, 10870209, 35839079073, 118161443703681
3298, 10876804, 35871699592, 118304865254416
3299, 10883401, 35904339899, 118448417326801
3300, 10890000, 35937000000, 118592100000000
3301, 10896601, 35969679901, 118735913353201
3302, 10903204, 36002379608, 118879857465616
3303, 10909809, 36035099127, 119023932416481
3304, 10916416, 36067838464, 119168138285056
3305, 10923025, 36100597625, 119312475150625
3306, 10929636, 36133376616, 119456943092496
3307, 10936249, 36166175443, 119601542190001
3308, 10942864, 36198994112, 119746272522496
3309, 10949481, 36231832629, 119891134169361
3310, 10956100, 36264691000, 120036127210000
3311, 10962721, 36297569231, 120181251723841
3312, 10969344, 36330467328, 120326507790336
3313, 10975969, 36363385297, 120471895488961
3314, 10982596, 36396323144, 120617414899216
3315, 10989225, 36429280875, 120763066100625
3316, 10995856, 36462258496, 120908849172736
3317, 11002489, 36495256013, 121054764195121
3318, 11009124, 36528273432, 121200811247376
3319, 11015761, 36561310759, 121346990409121
3320, 11022400, 36594368000, 121493301760000
3321, 11029041, 36627445161, 121639745379681
3322, 11035684, 36660542248, 121786321347856
3323, 11042329, 36693659267, 121933029744241
3324, 11048976, 36726796224, 122079870648576
3325, 11055625, 36759953125, 122226844140625
3326, 11062276, 36793129976, 122373950300176
3327, 11068929, 36826326783, 122521189207041
3328, 11075584, 36859543552, 122668560941056
3329, 11082241, 36892780289, 122816065582081
3330, 11088900, 36926037000, 122963703210000
3331, 11095561, 36959313691, 123111473904721
3332, 11102224, 36992610368, 123259377746176
3333, 11108889, 37025927037, 123407414814321
3334, 11115556, 37059263704, 123555585189136
3335, 11122225, 37092620375, 123703888950625
3336, 11128896, 37125997056, 123852326178816
3337, 11135569, 37159393753, 124000896953761
3338, 11142244, 37192810472, 124149601355536
3339, 11148921, 37226247219, 124298439464241
3340, 11155600, 37259704000, 124447411360000
3341, 11162281, 37293180821, 124596517122961
3342, 11168964, 37326677688, 124745756833296
3343, 11175649, 37360194607, 124895130571201
3344, 11182336, 37393731584, 125044638416896
3345, 11189025, 37427288625, 125194280450625
3346, 11195716, 37460865736, 125344056752656
3347, 11202409, 37494462923, 125493967403281
3348, 11209104, 37528080192, 125644012482816
3349, 11215801, 37561717549, 125794192071601
3350, 11222500, 37595375000, 125944506250000
3351, 11229201, 37629052551, 126094955098401
3352, 11235904, 37662750208, 126245538697216
3353, 11242609, 37696467977, 126396257126881
3354, 11249316, 37730205864, 126547110467856
3355, 11256025, 37763963875, 126698098800625
3356, 11262736, 37797742016, 126849222205696
3357, 11269449, 37831540293, 127000480763601
3358, 11276164, 37865358712, 127151874554896
3359, 11282881, 37899197279, 127303403660161
3360, 11289600, 37933056000, 127455068160000
3361, 11296321, 37966934881, 127606868135041
3362, 11303044, 38000833928, 127758803665936
3363, 11309769, 38034753147, 127910874833361
3364, 11316496, 38068692544, 128063081718016
3365, 11323225, 38102652125, 128215424400625
3366, 11329956, 38136631896, 128367902961936
3367, 11336689, 38170631863, 128520517482721
3368, 11343424, 38204652032, 128673268043776
3369, 11350161, 38238692409, 128826154725921
3370, 11356900, 38272753000, 128979177610000
3371, 11363641, 38306833811, 129132336776881
3372, 11370384, 38340934848, 129285632307456
3373, 11377129, 38375056117, 129439064282641
3374, 11383876, 38409197624, 129592632783376
3375, 11390625, 38443359375, 129746337890625
3376, 11397376, 38477541376, 129900179685376
3377, 11404129, 38511743633, 130054158248641
3378, 11410884, 38545966152, 130208273661456
3379, 11417641, 38580208939, 130362526004881
3380, 11424400, 38614472000, 130516915360000
3381, 11431161, 38648755341, 130671441807921
3382, 11437924, 38683058968, 130826105429776
3383, 11444689, 38717382887, 130980906306721
3384, 11451456, 38751727104, 131135844519936
3385, 11458225, 38786091625, 131290920150625
3386, 11464996, 38820476456, 131446133280016
3387, 11471769, 38854881603, 131601483989361
3388, 11478544, 38889307072, 131756972359936
3389, 11485321, 38923752869, 131912598473041
3390, 11492100, 38958219000, 132068362410000
3391, 11498881, 38992705471, 132224264252161
3392, 11505664, 39027212288, 132380304080896
3393, 11512449, 39061739457, 132536481977601
3394, 11519236, 39096286984, 132692798023696
3395, 11526025, 39130854875, 132849252300625
3396, 11532816, 39165443136, 133005844889856
3397, 11539609, 39200051773, 133162575872881
3398, 11546404, 39234680792, 133319445331216
3399, 11553201, 39269330199, 133476453346401
3400, 11560000, 39304000000, 133633600000000
3401, 11566801, 39338690201, 133790885373601
3402, 11573604, 39373400808, 133948309548816
3403, 11580409, 39408131827, 134105872607281
3404, 11587216, 39442883264, 134263574630656
3405, 11594025, 39477655125, 134421415700625
3406, 11600836, 39512447416, 134579395898896
3407, 11607649, 39547260143, 134737515307201
3408, 11614464, 39582093312, 134895774007296
3409, 11621281, 39616946929, 135054172080961
3410, 11628100, 39651821000, 135212709610000
3411, 11634921, 39686715531, 135371386676241
3412, 11641744, 39721630528, 135530203361536
3413, 11648569, 39756565997, 135689159747761
3414, 11655396, 39791521944, 135848255916816
3415, 11662225, 39826498375, 136007491950625
3416, 11669056, 39861495296, 136166867931136
3417, 11675889, 39896512713, 136326383940321
3418, 11682724, 39931550632, 136486040060176
3419, 11689561, 39966609059, 136645836372721
3420, 11696400, 40001688000, 136805772960000
3421, 11703241, 40036787461, 136965849904081
3422, 11710084, 40071907448, 137126067287056
3423, 11716929, 40107047967, 137286425191041
3424, 11723776, 40142209024, 137446923698176
3425, 11730625, 40177390625, 137607562890625
3426, 11737476, 40212592776, 137768342850576
3427, 11744329, 40247815483, 137929263660241
3428, 11751184, 40283058752, 138090325401856
3429, 11758041, 40318322589, 138251528157681
3430, 11764900, 40353607000, 138412872010000
3431, 11771761, 40388911991, 138574357041121
3432, 11778624, 40424237568, 138735983333376
3433, 11785489, 40459583737, 138897750969121
3434, 11792356, 40494950504, 139059660030736
3435, 11799225, 40530337875, 139221710600625
3436, 11806096, 40565745856, 139383902761216
3437, 11812969, 40601174453, 139546236594961
3438, 11819844, 40636623672, 139708712184336
3439, 11826721, 40672093519, 139871329611841
3440, 11833600, 40707584000, 140034088960000
3441, 11840481, 40743095121, 140196990311361
3442, 11847364, 40778626888, 140360033748496
3443, 11854249, 40814179307, 140523219354001
3444, 11861136, 40849752384, 140686547210496
3445, 11868025, 40885346125, 140850017400625
3446, 11874916, 40920960536, 141013630007056
3447, 11881809, 40956595623, 141177385112481
3448, 11888704, 40992251392, 141341282799616
3449, 11895601, 41027927849, 141505323151201
3450, 11902500, 41063625000, 141669506250000
3451, 11909401, 41099342851, 141833832178801
3452, 11916304, 41135081408, 141998301020416
3453, 11923209, 41170840677, 142162912857681
3454, 11930116, 41206620664, 142327667773456
3455, 11937025, 41242421375, 142492565850625
3456, 11943936, 41278242816, 142657607172096
3457, 11950849, 41314084993, 142822791820801
3458, 11957764, 41349947912, 142988119879696
3459, 11964681, 41385831579, 143153591431761
3460, 11971600, 41421736000, 143319206560000
3461, 11978521, 41457661181, 143484965347441
3462, 11985444, 41493607128, 143650867877136
3463, 11992369, 41529573847, 143816914232161
3464, 11999296, 41565561344, 143983104495616
3465, 12006225, 41601569625, 144149438750625
3466, 12013156, 41637598696, 144315917080336
3467, 12020089, 41673648563, 144482539567921
3468, 12027024, 41709719232, 144649306296576
3469, 12033961, 41745810709, 144816217349521
3470, 12040900, 41781923000, 144983272810000
3471, 12047841, 41818056111, 145150472761281
3472, 12054784, 41854210048, 145317817286656
3473, 12061729, 41890384817, 145485306469441
3474, 12068676, 41926580424, 145652940392976
3475, 12075625, 41962796875, 145820719140625
3476, 12082576, 41999034176, 145988642795776
3477, 12089529, 42035292333, 146156711441841
3478, 12096484, 42071571352, 146324925162256
3479, 12103441, 42107871239, 146493284040481
3480, 12110400, 42144192000, 146661788160000
3481, 12117361, 42180533641, 146830437604321
3482, 12124324, 42216896168, 146999232456976
3483, 12131289, 42253279587, 147168172801521
3484, 12138256, 42289683904, 147337258721536
3485, 12145225, 42326109125, 147506490300625
3486, 12152196, 42362555256, 147675867622416
3487, 12159169, 42399022303, 147845390770561
3488, 12166144, 42435510272, 148015059828736
3489, 12173121, 42472019169, 148184874880641
3490, 12180100, 42508549000, 148354836010000
3491, 12187081, 42545099771, 148524943300561
3492, 12194064, 42581671488, 148695196836096
3493, 12201049, 42618264157, 148865596700401
3494, 12208036, 42654877784, 149036142977296
3495, 12215025, 42691512375, 149206835750625
3496, 12222016, 42728167936, 149377675104256
3497, 12229009, 42764844473, 149548661122081
3498, 12236004, 42801541992, 149719793888016
3499, 12243001, 42838260499, 149891073486001
3500, 12250000, 42875000000, 150062500000000
3501, 12257001, 42911760501, 150234073514001
3502, 12264004, 42948542008, 150405794112016
3503, 12271009, 42985344527, 150577661878081
3504, 12278016, 43022168064, 150749676896256
3505, 12285025, 43059012625, 150921839250625
3506, 12292036, 43095878216, 151094149025296
3507, 12299049, 43132764843, 151266606304401
3508, 12306064, 43169672512, 151439211172096
3509, 12313081, 43206601229, 151611963712561
3510, 12320100, 43243551000, 151784864010000
3511, 12327121, 43280521831, 151957912148641
3512, 12334144, 43317513728, 152131108212736
3513, 12341169, 43354526697, 152304452286561
3514, 12348196, 43391560744, 152477944454416
3515, 12355225, 43428615875, 152651584800625
3516, 12362256, 43465692096, 152825373409536
3517, 12369289, 43502789413, 152999310365521
3518, 12376324, 43539907832, 153173395752976
3519, 12383361, 43577047359, 153347629656321
3520, 12390400, 43614208000, 153522012160000
3521, 12397441, 43651389761, 153696543348481
3522, 12404484, 43688592648, 153871223306256
3523, 12411529, 43725816667, 154046052117841
3524, 12418576, 43763061824, 154221029867776
3525, 12425625, 43800328125, 154396156640625
3526, 12432676, 43837615576, 154571432520976
3527, 12439729, 43874924183, 154746857593441
3528, 12446784, 43912253952, 154922431942656
3529, 12453841, 43949604889, 155098155653281
3530, 12460900, 43986977000, 155274028810000
3531, 12467961, 44024370291, 155450051497521
3532, 12475024, 44061784768, 155626223800576
3533, 12482089, 44099220437, 155802545803921
3534, 12489156, 44136677304, 155979017592336
3535, 12496225, 44174155375, 156155639250625
3536, 12503296, 44211654656, 156332410863616
3537, 12510369, 44249175153, 156509332516161
3538, 12517444, 44286716872, 156686404293136
3539, 12524521, 44324279819, 156863626279441
3540, 12531600, 44361864000, 157040998560000
3541, 12538681, 44399469421, 157218521219761
3542, 12545764, 44437096088, 157396194343696
3543, 12552849, 44474744007, 157574018016801
3544, 12559936, 44512413184, 157751992324096
3545, 12567025, 44550103625, 157930117350625
3546, 12574116, 44587815336, 158108393181456
3547, 12581209, 44625548323, 158286819901681
3548, 12588304, 44663302592, 158465397596416
3549, 12595401, 44701078149, 158644126350801
3550, 12602500, 44738875000, 158823006250000
3551, 12609601, 44776693151, 159002037379201
3552, 12616704, 44814532608, 159181219823616
3553, 12623809, 44852393377, 159360553668481
3554, 12630916, 44890275464, 159540038999056
3555, 12638025, 44928178875, 159719675900625
3556, 12645136, 44966103616, 159899464458496
3557, 12652249, 45004049693, 160079404758001
3558, 12659364, 45042017112, 160259496884496
3559, 12666481, 45080005879, 160439740923361
3560, 12673600, 45118016000, 160620136960000
3561, 12680721, 45156047481, 160800685079841
3562, 12687844, 45194100328, 160981385368336
3563, 12694969, 45232174547, 161162237910961
3564, 12702096, 45270270144, 161343242793216
3565, 12709225, 45308387125, 161524400100625
3566, 12716356, 45346525496, 161705709918736
3567, 12723489, 45384685263, 161887172333121
3568, 12730624, 45422866432, 162068787429376
3569, 12737761, 45461069009, 162250555293121
3570, 12744900, 45499293000, 162432476010000
3571, 12752041, 45537538411, 162614549665681
3572, 12759184, 45575805248, 162796776345856
3573, 12766329, 45614093517, 162979156136241
3574, 12773476, 45652403224, 163161689122576
3575, 12780625, 45690734375, 163344375390625
3576, 12787776, 45729086976, 163527215026176
3577, 12794929, 45767461033, 163710208115041
3578, 12802084, 45805856552, 163893354743056
3579, 12809241, 45844273539, 164076654996081
3580, 12816400, 45882712000, 164260108960000
3581, 12823561, 45921171941, 164443716720721
3582, 12830724, 45959653368, 164627478364176
3583, 12837889, 45998156287, 164811393976321
3584, 12845056, 46036680704, 164995463643136
3585, 12852225, 46075226625, 165179687450625
3586, 12859396, 46113794056, 165364065484816
3587, 12866569, 46152383003, 165548597831761
3588, 12873744, 46190993472, 165733284577536
3589, 12880921, 46229625469, 165918125808241
3590, 12888100, 46268279000, 166103121610000
3591, 12895281, 46306954071, 166288272068961
3592, 12902464, 46345650688, 166473577271296
3593, 12909649, 46384368857, 166659037303201
3594, 12916836, 46423108584, 166844652250896
3595, 12924025, 46461869875, 167030422200625
3596, 12931216, 46500652736, 167216347238656
3597, 12938409, 46539457173, 167402427451281
3598, 12945604, 46578283192, 167588662924816
3599, 12952801, 46617130799, 167775053745601
3600, 12960000, 46656000000, 167961600000000
3601, 12967201, 46694890801, 168148301774401
3602, 12974404, 46733803208, 168335159155216
3603, 12981609, 46772737227, 168522172228881
3604, 12988816, 46811692864, 168709341081856
3605, 12996025, 46850670125, 168896665800625
3606, 13003236, 46889669016, 169084146471696
3607, 13010449, 46928689543, 169271783181601
3608, 13017664, 46967731712, 169459576016896
3609, 13024881, 47006795529, 169647525064161
3610, 13032100, 47045881000, 169835630410000
3611, 13039321, 47084988131, 170023892141041
3612, 13046544, 47124116928, 170212310343936
3613, 13053769, 47163267397, 170400885105361
3614, 13060996, 47202439544, 170589616512016
3615, 13068225, 47241633375, 170778504650625
3616, 13075456, 47280848896, 170967549607936
3617, 13082689, 47320086113, 171156751470721
3618, 13089924, 47359345032, 171346110325776
3619, 13097161, 47398625659, 171535626259921
3620, 13104400, 47437928000, 171725299360000
3621, 13111641, 47477252061, 171915129712881
3622, 13118884, 47516597848, 172105117405456
3623, 13126129, 47555965367, 172295262524641
3624, 13133376, 47595354624, 172485565157376
3625, 13140625, 47634765625, 172676025390625
3626, 13147876, 47674198376, 172866643311376
3627, 13155129, 47713652883, 173057419006641
3628, 13162384, 47753129152, 173248352563456
3629, 13169641, 47792627189, 173439444068881
3630, 13176900, 47832147000, 173630693610000
3631, 13184161, 47871688591, 173822101273921
3632, 13191424, 47911251968, 174013667147776
3633, 13198689, 47950837137, 174205391318721
3634, 13205956, 47990444104, 174397273873936
3635, 13213225, 48030072875, 174589314900625
3636, 13220496, 48069723456, 174781514486016
3637, 13227769, 48109395853, 174973872717361
3638, 13235044, 48149090072, 175166389681936
3639, 13242321, 48188806119, 175359065467041
3640, 13249600, 48228544000, 175551900160000
3641, 13256881, 48268303721, 175744893848161
3642, 13264164, 48308085288, 175938046618896
3643, 13271449, 48347888707, 176131358559601
3644, 13278736, 48387713984, 176324829757696
3645, 13286025, 48427561125, 176518460300625
3646, 13293316, 48467430136, 176712250275856
3647, 13300609, 48507321023, 176906199770881
3648, 13307904, 48547233792, 177100308873216
3649, 13315201, 48587168449, 177294577670401
3650, 13322500, 48627125000, 177489006250000
3651, 13329801, 48667103451, 177683594699601
3652, 13337104, 48707103808, 177878343106816
3653, 13344409, 48747126077, 178073251559281
3654, 13351716, 48787170264, 178268320144656
3655, 13359025, 48827236375, 178463548950625
3656, 13366336, 48867324416, 178658938064896
3657, 13373649, 48907434393, 178854487575201
3658, 13380964, 48947566312, 179050197569296
3659, 13388281, 48987720179, 179246068134961
3660, 13395600, 49027896000, 179442099360000
3661, 13402921, 49068093781, 179638291332241
3662, 13410244, 49108313528, 179834644139536
3663, 13417569, 49148555247, 180031157869761
3664, 13424896, 49188818944, 180227832610816
3665, 13432225, 49229104625, 180424668450625
3666, 13439556, 49269412296, 180621665477136
3667, 13446889, 49309741963, 180818823778321
3668, 13454224, 49350093632, 181016143442176
3669, 13461561, 49390467309, 181213624556721
3670, 13468900, 49430863000, 181411267210000
3671, 13476241, 49471280711, 181609071490081
3672, 13483584, 49511720448, 181807037485056
3673, 13490929, 49552182217, 182005165283041
3674, 13498276, 49592666024, 182203454972176
3675, 13505625, 49633171875, 182401906640625
3676, 13512976, 49673699776, 182600520376576
3677, 13520329, 49714249733, 182799296268241
3678, 13527684, 49754821752, 182998234403856
3679, 13535041, 49795415839, 183197334871681
3680, 13542400, 49836032000, 183396597760000
3681, 13549761, 49876670241, 183596023157121
3682, 13557124, 49917330568, 183795611151376
3683, 13564489, 49958012987, 183995361831121
3684, 13571856, 49998717504, 184195275284736
3685, 13579225, 50039444125, 184395351600625
3686, 13586596, 50080192856, 184595590867216
3687, 13593969, 50120963703, 184795993172961
3688, 13601344, 50161756672, 184996558606336
3689, 13608721, 50202571769, 185197287255841
3690, 13616100, 50243409000, 185398179210000
3691, 13623481, 50284268371, 185599234557361
3692, 13630864, 50325149888, 185800453386496
3693, 13638249, 50366053557, 186001835786001
3694, 13645636, 50406979384, 186203381844496
3695, 13653025, 50447927375, 186405091650625
3696, 13660416, 50488897536, 186606965293056
3697, 13667809, 50529889873, 186809002860481
3698, 13675204, 50570904392, 187011204441616
3699, 13682601, 50611941099, 187213570125201
3700, 13690000, 50653000000, 187416100000000
3701, 13697401, 50694081101, 187618794154801
3702, 13704804, 50735184408, 187821652678416
3703, 13712209, 50776309927, 188024675659681
3704, 13719616, 50817457664, 188227863187456
3705, 13727025, 50858627625, 188431215350625
3706, 13734436, 50899819816, 188634732238096
3707, 13741849, 50941034243, 188838413938801
3708, 13749264, 50982270912, 189042260541696
3709, 13756681, 51023529829, 189246272135761
3710, 13764100, 51064811000, 189450448810000
3711, 13771521, 51106114431, 189654790653441
3712, 13778944, 51147440128, 189859297755136
3713, 13786369, 51188788097, 190063970204161
3714, 13793796, 51230158344, 190268808089616
3715, 13801225, 51271550875, 190473811500625
3716, 13808656, 51312965696, 190678980526336
3717, 13816089, 51354402813, 190884315255921
3718, 13823524, 51395862232, 191089815778576
3719, 13830961, 51437343959, 191295482183521
3720, 13838400, 51478848000, 191501314560000
3721, 13845841, 51520374361, 191707312997281
3722, 13853284, 51561923048, 191913477584656
3723, 13860729, 51603494067, 192119808411441
3724, 13868176, 51645087424, 192326305566976
3725, 13875625, 51686703125, 192532969140625
3726, 13883076, 51728341176, 192739799221776
3727, 13890529, 51770001583, 192946795899841
3728, 13897984, 51811684352, 193153959264256
3729, 13905441, 51853389489, 193361289404481
3730, 13912900, 51895117000, 193568786410000
3731, 13920361, 51936866891, 193776450370321
3732, 13927824, 51978639168, 193984281374976
3733, 13935289, 52020433837, 194192279513521
3734, 13942756, 52062250904, 194400444875536
3735, 13950225, 52104090375, 194608777550625
3736, 13957696, 52145952256, 194817277628416
3737, 13965169, 52187836553, 195025945198561
3738, 13972644, 52229743272, 195234780350736
3739, 13980121, 52271672419, 195443783174641
3740, 13987600, 52313624000, 195652953760000
3741, 13995081, 52355598021, 195862292196561
3742, 14002564, 52397594488, 196071798574096
3743, 14010049, 52439613407, 196281472982401
3744, 14017536, 52481654784, 196491315511296
3745, 14025025, 52523718625, 196701326250625
3746, 14032516, 52565804936, 196911505290256
3747, 14040009, 52607913723, 197121852720081
3748, 14047504, 52650044992, 197332368630016
3749, 14055001, 52692198749, 197543053110001
3750, 14062500, 52734375000, 197753906250000
3751, 14070001, 52776573751, 197964928140001
3752, 14077504, 52818795008, 198176118870016
3753, 14085009, 52861038777, 198387478530081
3754, 14092516, 52903305064, 198599007210256
